"Year","Municip_number","Municip_name","English","Total_catch"
1995,1871,"Andoy","Greenland halibut",178.2252
1995,1871,"Andoy","Haddock",843.0985
1995,1871,"Andoy","Redfish",234.9078
1995,1871,"Andoy","Saithe",1298.389
1995,1871,"Andoy","Shrimp",0.09
1995,1874,"Moskenes","Atlantic cod",6495.6476
1995,1874,"Moskenes","Greenland halibut",71.1084
1995,1874,"Moskenes","Haddock",663.8467
1995,1874,"Moskenes","Redfish",32.3358
1995,1874,"Moskenes","Saithe",2167.6714
1995,1901,"Harstad_2013","Atlantic cod",1569.8484
1995,1901,"Harstad_2013","Greenland halibut",28.5816
1995,1901,"Harstad_2013","Haddock",484.4621
1995,1901,"Harstad_2013","Redfish",215.7868
1995,1901,"Harstad_2013","Saithe",1507.8268
1995,1902,"Tromso","Atlantic cod",8012.3953
1995,1902,"Tromso","Atlantic herring",46379.375
1995,1902,"Tromso","Greenland halibut",291.893
1995,1902,"Tromso","Haddock",1095.8546
1995,1902,"Tromso","Redfish",293.8895
1995,1902,"Tromso","Saithe",7509.129
1995,1902,"Tromso","Shrimp",121.841
1995,1911,"Kvaefjord","Atlantic cod",191.049
1995,1911,"Kvaefjord","Atlantic herring",242.9318
1995,1911,"Kvaefjord","Haddock",13.1684
1995,1911,"Kvaefjord","Redfish",7.2307
1995,1911,"Kvaefjord","Saithe",100.7619
1995,1913,"Skanland","Shrimp",13.1065
1995,1915,"Bjarkoy_2013","Atlantic cod",890.4195
1995,1915,"Bjarkoy_2013","Greenland halibut",0.0324
1995,1915,"Bjarkoy_2013","Haddock",46.4562
1995,1915,"Bjarkoy_2013","Redfish",99.9311
1995,1915,"Bjarkoy_2013","Saithe",155.5353
1995,1917,"Ibestad","Shrimp",60.7987
1995,1919,"Gratangen","Atlantic cod",3.9338
1995,1919,"Gratangen","Haddock",0.1288
1995,1919,"Gratangen","Redfish",0.5273
1995,1919,"Gratangen","Saithe",0.9522
1995,1920,"Lavangen","Redfish",0.1898
1995,1923,"Salangen","Redfish",0.1733
1995,1924,"Malselv","Atlantic cod",0.1425
1995,1924,"Malselv","Haddock",0.532
1995,1926,"Dyroy","Atlantic cod",409.53
1995,1926,"Dyroy","Greenland halibut",0.3972
1995,1926,"Dyroy","Haddock",82.1702
1995,1926,"Dyroy","Redfish",17.631
1995,1926,"Dyroy","Saithe",113.794
1995,1927,"Tranoy","Atlantic cod",53.667
1995,1927,"Tranoy","Haddock",6.9104
1995,1927,"Tranoy","Redfish",50.3947
1995,1927,"Tranoy","Saithe",45.424
1995,1928,"Torsken","Atlantic cod",2211.3315
1995,1928,"Torsken","Atlantic herring",647.357
1995,1928,"Torsken","Greenland halibut",27.1584
1995,1928,"Torsken","Haddock",126.0072
1995,1928,"Torsken","Redfish",72.9067
1995,1928,"Torsken","Saithe",424.5555
1995,1929,"Berg","Atlantic cod",4318.9055
1995,1929,"Berg","Greenland halibut",143.088
1995,1929,"Berg","Haddock",385.1092
1995,1929,"Berg","Redfish",94.6286
1995,1929,"Berg","Saithe",350.0532
1995,1929,"Berg","Shrimp",5.369
1995,1931,"Lenvik","Atlantic cod",6008.1691
1995,1931,"Lenvik","Atlantic herring",111
1995,1931,"Lenvik","Greenland halibut",350.4923
1995,1931,"Lenvik","Haddock",118.9907
1995,1931,"Lenvik","Redfish",132.5529
1995,1931,"Lenvik","Saithe",1897.9178
1995,1931,"Lenvik","Shrimp",49.81
1995,1933,"Balsfjord","Redfish",1.635
1995,1936,"Karlsoy","Atlantic cod",6149.9269
1995,1936,"Karlsoy","Greenland halibut",47.4816
1995,1936,"Karlsoy","Haddock",536.0804
1995,1936,"Karlsoy","Redfish",74.223
1995,1936,"Karlsoy","Saithe",1127.149
1995,1938,"Lyngen","Atlantic cod",838.79
1995,1938,"Lyngen","Haddock",97.6577
1995,1938,"Lyngen","Redfish",44.3744
1995,1938,"Lyngen","Saithe",117.381
1995,1938,"Lyngen","Shrimp",281.302
1995,1939,"Storfjord","Atlantic cod",0.258
1995,1939,"Storfjord","Haddock",0.021
1995,1940,"Kafjord","Atlantic cod",0.4155
1995,1940,"Kafjord","Haddock",0.1876
1995,1940,"Kafjord","Redfish",0.6392
1995,1940,"Kafjord","Saithe",0.0973
1995,1941,"Skjervoy","Atlantic cod",2617.8825
1995,1941,"Skjervoy","Greenland halibut",4.2564
1995,1941,"Skjervoy","Haddock",664.6127
1995,1941,"Skjervoy","Redfish",228.4257
1995,1941,"Skjervoy","Saithe",417.7747
1995,1941,"Skjervoy","Shrimp",167.4995
1995,1942,"Nordreisa","Atlantic cod",1660.7892
1995,1942,"Nordreisa","Greenland halibut",0.0048
1995,1942,"Nordreisa","Haddock",134.8475
1995,1942,"Nordreisa","Redfish",62.0773
1995,1942,"Nordreisa","Saithe",733.9828
1995,1942,"Nordreisa","Shrimp",0.101
1995,1943,"Kvaenangen","Atlantic cod",1824.5176
1995,1943,"Kvaenangen","Greenland halibut",0.1248
1995,1943,"Kvaenangen","Haddock",95.3241
1995,1943,"Kvaenangen","Redfish",157.5645
1995,1943,"Kvaenangen","Saithe",1270.5638
1995,2002,"Vardo","Atlantic cod",3659.876
1995,2002,"Vardo","Greenland halibut",200.478
1995,2002,"Vardo","Haddock",1873.9988
1995,2002,"Vardo","Redfish",62.1499
1995,2002,"Vardo","Saithe",240.7381
1995,2002,"Vardo","Shrimp",357.301
1995,2003,"Vadso","Atlantic cod",1105.731
1995,2003,"Vadso","Greenland halibut",2.2848
1995,2003,"Vadso","Haddock",158.5455
1995,2003,"Vadso","Redfish",20.5388
1995,2003,"Vadso","Saithe",744.436
1995,2003,"Vadso","Shrimp",246.947
1995,2004,"Hammerfest","Atlantic cod",2467.6022
1995,2004,"Hammerfest","Greenland halibut",0.0036
1995,2004,"Hammerfest","Haddock",513.1372
1995,2004,"Hammerfest","Redfish",41.1369
1995,2004,"Hammerfest","Saithe",290.7408
1995,2012,"Alta","Atlantic cod",515.7251
1995,2012,"Alta","Atlantic herring",61.659
1995,2012,"Alta","Haddock",6.0634
1995,2012,"Alta","Redfish",11.167
1995,2012,"Alta","Saithe",38.5843
1995,2014,"Loppa","Atlantic cod",1001.3401
1995,2014,"Loppa","Haddock",185.9059
1995,2014,"Loppa","Redfish",215.0479
1995,2014,"Loppa","Saithe",412.5638
1995,2015,"Hasvik","Atlantic cod",2877.9873
1995,2015,"Hasvik","Haddock",726.9977
1995,2015,"Hasvik","Redfish",100.2496
1995,2015,"Hasvik","Saithe",769.7208
1995,2015,"Hasvik","Shrimp",2.318
1995,2017,"Kvalsund","Atlantic cod",806.4365
1995,2017,"Kvalsund","Haddock",114.5256
1995,2017,"Kvalsund","Redfish",14.1746
1995,2017,"Kvalsund","Saithe",79.9845
1995,2018,"Masoy","Atlantic cod",6413.7664
1995,2018,"Masoy","Atlantic herring",432.073
1995,2018,"Masoy","Greenland halibut",0.4524
1995,2018,"Masoy","Haddock",1203.3523
1995,2018,"Masoy","Redfish",89.0706
1995,2018,"Masoy","Saithe",1027.759
1995,2019,"Nordkapp","Atlantic cod",9679.1282
1995,2019,"Nordkapp","Greenland halibut",9.2664
1995,2019,"Nordkapp","Haddock",1684.3022
1995,2019,"Nordkapp","Redfish",172.5173
1995,2019,"Nordkapp","Saithe",1673.7778
1995,2020,"Porsanger","Atlantic cod",330.1464
1995,2020,"Porsanger","Haddock",39.0994
1995,2020,"Porsanger","Redfish",0.241
1995,2020,"Porsanger","Saithe",17.1494
1995,2022,"Lebesby","Atlantic cod",3222.2208
1995,2022,"Lebesby","Greenland halibut",56.7732
1995,2022,"Lebesby","Haddock",727.6951
1995,2022,"Lebesby","Redfish",110.8333
1995,2022,"Lebesby","Saithe",285.2374
1995,2023,"Gamvik","Atlantic cod",3524.4036
1995,2023,"Gamvik","Greenland halibut",481.9655
1995,2023,"Gamvik","Haddock",2059.3579
1995,2023,"Gamvik","Redfish",74.9744
1995,2023,"Gamvik","Saithe",187.9137
1995,2024,"Berlevag","Atlantic cod",2815.1872
1995,2024,"Berlevag","Greenland halibut",75.288
1995,2024,"Berlevag","Haddock",2171.5148
1995,2024,"Berlevag","Redfish",32.35
1995,2024,"Berlevag","Saithe",367.0235
1995,2025,"Tana","Atlantic cod",33.2476
1995,2025,"Tana","Haddock",37.0481
1995,2025,"Tana","Saithe",0.0135
1995,2027,"Nesseby","Atlantic cod",0.105
1995,2027,"Nesseby","Haddock",0.273
1995,2027,"Nesseby","Saithe",0.1485
1995,2028,"Batsfjord","Atlantic cod",8509.4485
1995,2028,"Batsfjord","Greenland halibut",387.8433
1995,2028,"Batsfjord","Haddock",3196.9459
1995,2028,"Batsfjord","Redfish",310.6622
1995,2028,"Batsfjord","Saithe",1439.0399
1995,2028,"Batsfjord","Shrimp",3.121
1995,2030,"Sor-Varanger","Atlantic cod",103.533
1995,2030,"Sor-Varanger","Greenland halibut",0.0996
1995,2030,"Sor-Varanger","Haddock",77.6785
1995,2030,"Sor-Varanger","Kingcrab",32.383
1995,2030,"Sor-Varanger","Redfish",2.8534
1995,2030,"Sor-Varanger","Saithe",7.2961
1995,2030,"Sor-Varanger","Shrimp",5.664
1996,1804,"Bodo","Atlantic cod",261.1328
1996,1804,"Bodo","Atlantic herring",62340.28
1996,1804,"Bodo","Atlantic mackerel",5.827
1996,1804,"Bodo","Haddock",45.2926
1996,1804,"Bodo","Redfish",63.2211
1996,1804,"Bodo","Saithe",171.1302
1996,1804,"Bodo","Shrimp",25.88
1996,1805,"Narvik","Atlantic cod",4.182
1996,1805,"Narvik","Atlantic herring",7224.821
1996,1805,"Narvik","Haddock",0.2044
1996,1805,"Narvik","Redfish",3.793
1996,1805,"Narvik","Saithe",4.1323
1996,1805,"Narvik","Shrimp",2.676
1996,1811,"Bindal","Atlantic cod",26.7539
1996,1811,"Bindal","Haddock",2.4752
1996,1811,"Bindal","Redfish",3.037
1996,1811,"Bindal","Saithe",8.9898
1996,1812,"Somna","Atlantic cod",0.651
1996,1812,"Somna","Haddock",0.3738
1996,1812,"Somna","Redfish",0.385
1996,1812,"Somna","Saithe",0.6036
1996,1813,"Bronnoy","Atlantic cod",192.7361
1996,1813,"Bronnoy","Haddock",16.8756
1996,1813,"Bronnoy","Redfish",50.3472
1996,1813,"Bronnoy","Saithe",144.1097
1996,1813,"Bronnoy","Shrimp",10.0425
1996,1815,"Vega","Atlantic cod",62.9364
1996,1815,"Vega","Atlantic herring",3.107
1996,1815,"Vega","Haddock",11.5178
1996,1815,"Vega","Redfish",43.736
1996,1815,"Vega","Saithe",162.786
1996,1816,"Vevelstad","Atlantic cod",0.0825
1996,1816,"Vevelstad","Redfish",0.2064
1996,1816,"Vevelstad","Saithe",0.0108
1996,1818,"Heroy","Atlantic cod",922.9906
1996,1818,"Heroy","Greenland halibut",18.1224
1996,1818,"Heroy","Haddock",113.827
1996,1818,"Heroy","Redfish",103.3508
1996,1818,"Heroy","Saithe",678.3977
1996,1818,"Heroy","Shrimp",174.944
1996,1820,"Alstahaug","Atlantic cod",31.777
1996,1820,"Alstahaug","Haddock",7.8778
1996,1820,"Alstahaug","Redfish",6.9269
1996,1820,"Alstahaug","Saithe",8.4708
1996,1820,"Alstahaug","Shrimp",0.94
1996,1822,"Leirfjord","Atlantic cod",0.411
1996,1822,"Leirfjord","Redfish",0.125
1996,1822,"Leirfjord","Saithe",0.1216
1996,1822,"Leirfjord","Shrimp",1.92
1996,1827,"Donna","Atlantic cod",531
1996,1827,"Donna","Atlantic herring",27.457
1996,1827,"Donna","Haddock",20.2048
1996,1827,"Donna","Redfish",121.5239
1996,1827,"Donna","Saithe",166.8485
1996,1828,"Nesna","Atlantic cod",20.5312
1996,1828,"Nesna","Haddock",3.3376
1996,1828,"Nesna","Redfish",2.8311
1996,1828,"Nesna","Saithe",7.4242
1996,1828,"Nesna","Shrimp",1.0051
1996,1832,"Hemnes","Atlantic cod",0.5408
1996,1832,"Hemnes","Haddock",0.1078
1996,1832,"Hemnes","Saithe",0.0433
1996,1833,"Rana","Atlantic cod",4.087
1996,1833,"Rana","Atlantic herring",1.31
1996,1833,"Rana","Haddock",3.9031
1996,1833,"Rana","Redfish",0.383
1996,1833,"Rana","Saithe",1.7329
1996,1834,"Luroy","Atlantic cod",669.4786
1996,1834,"Luroy","Haddock",34.2108
1996,1834,"Luroy","Redfish",98.8428
1996,1834,"Luroy","Saithe",369.7839
1996,1835,"Traena","Atlantic cod",1728.887
1996,1835,"Traena","Atlantic herring",8841.283
1996,1835,"Traena","Greenland halibut",59.3232
1996,1835,"Traena","Haddock",37.021
1996,1835,"Traena","Redfish",73.4205
1996,1835,"Traena","Saithe",1004.9892
1996,1835,"Traena","Shrimp",1.815
1996,1836,"Rodoy","Atlantic cod",217.863
1996,1836,"Rodoy","Atlantic herring",22.624
1996,1836,"Rodoy","Haddock",54.0872
1996,1836,"Rodoy","Redfish",218.235
1996,1836,"Rodoy","Saithe",371.6205
1996,1836,"Rodoy","Shrimp",131.161
1996,1837,"Meloy","Atlantic cod",242.0683
1996,1837,"Meloy","Haddock",211.9838
1996,1837,"Meloy","Redfish",150.107
1996,1837,"Meloy","Saithe",196.332
1996,1837,"Meloy","Shrimp",4.564
1996,1838,"Gildeskal","Atlantic cod",61.413
1996,1838,"Gildeskal","Haddock",12.9416
1996,1838,"Gildeskal","Redfish",35.3279
1996,1838,"Gildeskal","Saithe",104.5792
1996,1838,"Gildeskal","Shrimp",6.8485
1996,1839,"Beiarn","Atlantic cod",0.0945
1996,1839,"Beiarn","Haddock",0.0406
1996,1840,"Saltdal","Atlantic cod",37.3118
1996,1840,"Saltdal","Haddock",1.4854
1996,1840,"Saltdal","Redfish",0.9473
1996,1840,"Saltdal","Saithe",3.6623
1996,1841,"Fauske","Atlantic cod",24.3043
1996,1841,"Fauske","Haddock",1.1046
1996,1841,"Fauske","Redfish",10.1114
1996,1841,"Fauske","Saithe",2.6977
1996,1841,"Fauske","Shrimp",0.057
1996,1842,"Skjerstad_2005","Atlantic cod",6.6795
1996,1842,"Skjerstad_2005","Haddock",2.6124
1996,1842,"Skjerstad_2005","Redfish",0.2411
1996,1842,"Skjerstad_2005","Saithe",0.9915
1996,1845,"Sorfold","Atlantic cod",43.1805
1996,1845,"Sorfold","Haddock",3.4426
1996,1845,"Sorfold","Redfish",22.791
1996,1845,"Sorfold","Saithe",55.8646
1996,1845,"Sorfold","Shrimp",7.668
1996,1848,"Steigen","Atlantic cod",886.7484
1996,1848,"Steigen","Atlantic herring",2088.015
1996,1848,"Steigen","Atlantic mackerel",2.371
1996,1848,"Steigen","Haddock",51.6548
1996,1848,"Steigen","Redfish",100.192
1996,1848,"Steigen","Saithe",598.1345
1996,1849,"Hamaroy","Atlantic herring",2313.271
1996,1850,"Tysfjord","Atlantic cod",470.4099
1996,1850,"Tysfjord","Atlantic herring",12577.272
1996,1850,"Tysfjord","Haddock",6.1796
1996,1850,"Tysfjord","Redfish",3.9073
1996,1850,"Tysfjord","Saithe",319.9876
1996,1851,"Lodingen","Atlantic cod",744.4905
1996,1851,"Lodingen","Atlantic herring",9740.5032
1996,1851,"Lodingen","Haddock",2.394
1996,1851,"Lodingen","Redfish",14.869
1996,1851,"Lodingen","Saithe",481.2063
1996,1852,"Tjeldsund","Atlantic cod",3.09
1996,1852,"Tjeldsund","Atlantic herring",996.608
1996,1852,"Tjeldsund","Haddock",0.665
1996,1852,"Tjeldsund","Saithe",0.9585
1996,1853,"Evenes","Atlantic cod",2.4675
1996,1853,"Evenes","Atlantic herring",2354.137
1996,1853,"Evenes","Haddock",0.308
1996,1853,"Evenes","Saithe",2.2343
1996,1854,"Ballangen","Atlantic herring",8129.347
1996,1856,"Rost","Atlantic cod",6346.6437
1996,1856,"Rost","Atlantic herring",9.607
1996,1856,"Rost","Greenland halibut",30.4125
1996,1856,"Rost","Haddock",91.0396
1996,1856,"Rost","Redfish",86.5158
1996,1856,"Rost","Saithe",1793.3744
1996,1857,"Vaeroy","Atlantic cod",7412.6139
1996,1857,"Vaeroy","Atlantic herring",4444.264
1996,1857,"Vaeroy","Greenland halibut",90.2604
1996,1857,"Vaeroy","Haddock",170.4881
1996,1857,"Vaeroy","Redfish",54.8257
1996,1857,"Vaeroy","Saithe",1051.7933
1996,1859,"Flakstad","Atlantic cod",11159.9196
1996,1859,"Flakstad","Atlantic herring",84.442
1996,1859,"Flakstad","Greenland halibut",329.8656
1996,1859,"Flakstad","Haddock",418.1209
1996,1859,"Flakstad","Redfish",105.9254
1996,1859,"Flakstad","Saithe",1556.6508
1996,1860,"Vestvagoy","Atlantic cod",10585.7209
1996,1860,"Vestvagoy","Atlantic herring",1076.452
1996,1860,"Vestvagoy","Greenland halibut",366.4465
1996,1860,"Vestvagoy","Haddock",385.1938
1996,1860,"Vestvagoy","Redfish",115.062
1996,1860,"Vestvagoy","Saithe",2182.6021
1996,1865,"Vagan","Atlantic cod",15575.4512
1996,1865,"Vagan","Atlantic herring",22024.532
1996,1865,"Vagan","Greenland halibut",236.8608
1996,1865,"Vagan","Haddock",1015.8018
1996,1865,"Vagan","Redfish",122.2739
1996,1865,"Vagan","Saithe",3367.5557
1996,1865,"Vagan","Shrimp",10.11
1996,1866,"Hadsel","Atlantic cod",1191.9156
1996,1866,"Hadsel","Greenland halibut",27.8232
1996,1866,"Hadsel","Haddock",808.5926
1996,1866,"Hadsel","Redfish",79.0214
1996,1866,"Hadsel","Saithe",3144.4731
1996,1866,"Hadsel","Shrimp",4.714
1996,1867,"Bo","Atlantic cod",3895.1054
1996,1867,"Bo","Atlantic herring",1318.3
1996,1867,"Bo","Greenland halibut",108.9842
1996,1867,"Bo","Haddock",348.282
1996,1867,"Bo","Redfish",28.24
1996,1867,"Bo","Saithe",1860.2945
1996,1868,"Oksnes","Atlantic cod",9363.5233
1996,1868,"Oksnes","Atlantic herring",798.899
1996,1868,"Oksnes","Greenland halibut",714.0504
1996,1868,"Oksnes","Haddock",1022.5868
1996,1868,"Oksnes","Redfish",288.8659
1996,1868,"Oksnes","Saithe",2182.8094
1996,1870,"Sortland","Atlantic cod",0.4125
1996,1870,"Sortland","Atlantic herring",9826.694
1996,1870,"Sortland","Haddock",0.07
1996,1870,"Sortland","Redfish",1.6455
1996,1870,"Sortland","Saithe",2.5071
1996,1870,"Sortland","Shrimp",3.03
1996,1871,"Andoy","Atlantic cod",6170.1462
1996,1871,"Andoy","Atlantic herring",592.1794
1996,1871,"Andoy","Greenland halibut",222.534
1996,1871,"Andoy","Haddock",817.3156
1996,1871,"Andoy","Redfish",373.6885
1996,1871,"Andoy","Saithe",2114.5092
1996,1874,"Moskenes","Atlantic cod",6322.9399
1996,1874,"Moskenes","Greenland halibut",311.6376
1996,1874,"Moskenes","Haddock",489.3655
1996,1874,"Moskenes","Redfish",48.0806
1996,1874,"Moskenes","Saithe",1872.7581
1996,1901,"Harstad_2013","Atlantic cod",843.5691
1996,1901,"Harstad_2013","Atlantic herring",179.085
1996,1901,"Harstad_2013","Greenland halibut",16.9149
1996,1901,"Harstad_2013","Haddock",222.9784
1996,1901,"Harstad_2013","Redfish",192.422
1996,1901,"Harstad_2013","Saithe",1477.9458
1996,1901,"Harstad_2013","Shrimp",0.17
1996,1902,"Tromso","Atlantic cod",12809.7951
1996,1902,"Tromso","Atlantic herring",42359.27
1996,1902,"Tromso","Greenland halibut",424.095
1996,1902,"Tromso","Haddock",943.7111
1996,1902,"Tromso","Redfish",290.5557
1996,1902,"Tromso","Saithe",8843.7648
1996,1902,"Tromso","Shrimp",132.545
1996,1911,"Kvaefjord","Atlantic cod",117.3165
1996,1911,"Kvaefjord","Atlantic herring",134.604
1996,1911,"Kvaefjord","Haddock",7.5292
1996,1911,"Kvaefjord","Redfish",11.08
1996,1911,"Kvaefjord","Saithe",83.8344
1996,1913,"Skanland","Shrimp",8.6865
1996,1915,"Bjarkoy_2013","Atlantic cod",859.335
1996,1915,"Bjarkoy_2013","Greenland halibut",0.0348
1996,1915,"Bjarkoy_2013","Haddock",55.643
1996,1915,"Bjarkoy_2013","Redfish",197.77
1996,1915,"Bjarkoy_2013","Saithe",365.6132
1996,1917,"Ibestad","Atlantic cod",0.057
1996,1917,"Ibestad","Redfish",0.6079
1996,1917,"Ibestad","Saithe",0.1014
1996,1917,"Ibestad","Shrimp",191.249
1996,1919,"Gratangen","Atlantic cod",0.117
1996,1919,"Gratangen","Haddock",0.0392
1996,1919,"Gratangen","Redfish",0.789
1996,1919,"Gratangen","Saithe",0.9736
1996,1920,"Lavangen","Atlantic cod",0.63
1996,1920,"Lavangen","Haddock",0.0098
1996,1920,"Lavangen","Redfish",1.452
1996,1920,"Lavangen","Saithe",0.8154
1996,1924,"Malselv","Atlantic cod",0.0375
1996,1924,"Malselv","Haddock",0.126
1996,1925,"Sorreisa","Redfish",1.584
1996,1925,"Sorreisa","Saithe",0.0945
1996,1926,"Dyroy","Atlantic cod",246.183
1996,1926,"Dyroy","Haddock",14.3374
1996,1926,"Dyroy","Redfish",32.783
1996,1926,"Dyroy","Saithe",66.2184
1996,1927,"Tranoy","Atlantic cod",65.64
1996,1927,"Tranoy","Haddock",13.6682
1996,1927,"Tranoy","Redfish",27.9794
1996,1927,"Tranoy","Saithe",44.7549
1996,1928,"Torsken","Atlantic cod",3202.404
1996,1928,"Torsken","Atlantic herring",2052.623
1996,1928,"Torsken","Greenland halibut",13.4688
1996,1928,"Torsken","Haddock",152.589
1996,1928,"Torsken","Redfish",41.4476
1996,1928,"Torsken","Saithe",1309.0559
1996,1929,"Berg","Atlantic cod",4677.9896
1996,1929,"Berg","Greenland halibut",116.6723
1996,1929,"Berg","Haddock",581.7223
1996,1929,"Berg","Redfish",87.7163
1996,1929,"Berg","Saithe",563.4122
1996,1931,"Lenvik","Atlantic cod",7839.4775
1996,1931,"Lenvik","Atlantic herring",870.148
1996,1931,"Lenvik","Greenland halibut",297.6022
1996,1931,"Lenvik","Haddock",112.2577
1996,1931,"Lenvik","Redfish",136.0917
1996,1931,"Lenvik","Saithe",5099.7658
1996,1931,"Lenvik","Shrimp",19.446
1996,1933,"Balsfjord","Atlantic cod",1.8195
1996,1933,"Balsfjord","Haddock",0.6832
1996,1933,"Balsfjord","Redfish",2.155
1996,1933,"Balsfjord","Saithe",0.023
1996,1933,"Balsfjord","Shrimp",0.034
1996,1936,"Karlsoy","Atlantic cod",9874.5265
1996,1936,"Karlsoy","Greenland halibut",248.1607
1996,1936,"Karlsoy","Haddock",932.3024
1996,1936,"Karlsoy","Redfish",141.2043
1996,1936,"Karlsoy","Saithe",736.9271
1996,1938,"Lyngen","Atlantic cod",154.4925
1996,1938,"Lyngen","Haddock",8.9628
1996,1938,"Lyngen","Redfish",1.3536
1996,1938,"Lyngen","Saithe",3.1012
1996,1938,"Lyngen","Shrimp",530.2005
1996,1939,"Storfjord","Atlantic cod",14.138
1996,1939,"Storfjord","Haddock",6.1964
1996,1939,"Storfjord","Redfish",4.923
1996,1939,"Storfjord","Saithe",10.5813
1996,1940,"Kafjord","Atlantic cod",3.4725
1996,1940,"Kafjord","Haddock",0.7056
1996,1940,"Kafjord","Redfish",0.326
1996,1940,"Kafjord","Saithe",3.5846
1996,1941,"Skjervoy","Atlantic cod",3397.4719
1996,1941,"Skjervoy","Greenland halibut",66.6816
1996,1941,"Skjervoy","Haddock",769.1229
1996,1941,"Skjervoy","Redfish",377.5143
1996,1941,"Skjervoy","Saithe",1093.5941
1996,1941,"Skjervoy","Shrimp",252.577
1996,1942,"Nordreisa","Atlantic cod",2923.8963
1996,1942,"Nordreisa","Haddock",62.5267
1996,1942,"Nordreisa","Redfish",2.3865
1996,1942,"Nordreisa","Saithe",704.6469
1996,1943,"Kvaenangen","Atlantic cod",1290.7804
1996,1943,"Kvaenangen","Haddock",25.639
1996,1943,"Kvaenangen","Redfish",15.7761
1996,1943,"Kvaenangen","Saithe",738.8237
1996,2002,"Vardo","Atlantic cod",4453.2691
1996,2002,"Vardo","Greenland halibut",114.4164
1996,2002,"Vardo","Haddock",3116.4483
1996,2002,"Vardo","Redfish",65.9392
1996,2002,"Vardo","Saithe",123.6457
1996,2002,"Vardo","Shrimp",505.253
1996,2003,"Vadso","Atlantic cod",478.9905
1996,2003,"Vadso","Greenland halibut",0.2088
1996,2003,"Vadso","Haddock",433.5374
1996,2003,"Vadso","Redfish",6.904
1996,2003,"Vadso","Saithe",550.3509
1996,2003,"Vadso","Shrimp",25.166
1996,2004,"Hammerfest","Atlantic cod",4229.0464
1996,2004,"Hammerfest","Greenland halibut",3.9672
1996,2004,"Hammerfest","Haddock",559.9944
1996,2004,"Hammerfest","Redfish",110.936
1996,2004,"Hammerfest","Saithe",2073.2199
1996,2012,"Alta","Atlantic cod",380.1581
1996,2012,"Alta","Atlantic herring",47.369
1996,2012,"Alta","Haddock",0.6818
1996,2012,"Alta","Redfish",13.4392
1996,2012,"Alta","Saithe",3.1989
1996,2014,"Loppa","Atlantic cod",304.044
1996,2014,"Loppa","Haddock",152.5567
1996,2014,"Loppa","Redfish",56.537
1996,2014,"Loppa","Saithe",277.3953
1996,2015,"Hasvik","Atlantic cod",3308.8648
1996,2015,"Hasvik","Greenland halibut",0.1692
1996,2015,"Hasvik","Haddock",1040.4962
1996,2015,"Hasvik","Redfish",67.6243
1996,2015,"Hasvik","Saithe",532.8105
1996,2015,"Hasvik","Shrimp",10.563
1996,2017,"Kvalsund","Atlantic cod",751.8458
1996,2017,"Kvalsund","Atlantic herring",488.775
1996,2017,"Kvalsund","Haddock",36.0318
1996,2017,"Kvalsund","Redfish",13.8281
1996,2017,"Kvalsund","Saithe",515.694
1996,2018,"Masoy","Atlantic cod",5853.5608
1996,2018,"Masoy","Atlantic herring",929.255
1996,2018,"Masoy","Greenland halibut",0.4202
1996,2018,"Masoy","Haddock",1071.958
